epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5368055701255798,1.230589509010315,0.001,0.20000000298023224,1.609447956085205
1,0.6784722208976746,0.9139450192451477,0.001,0.20208333432674408,8.092215538024902
2,0.8277778029441833,0.5291550755500793,0.001,0.23125000298023224,48.2325325012207
3,0.9090277552604675,0.2721812427043915,0.00020000001,0.28958332538604736,24.174522399902344
4,0.9708333611488342,0.09754770994186401,0.00020000001,0.3708333373069763,12.11350154876709
5,0.9895833134651184,0.042156755924224854,4.0000003e-05,0.46666666865348816,5.366108417510986
6,0.9958333373069763,0.026561278849840164,4.0000003e-05,0.5416666865348816,3.3730008602142334
7,0.9937499761581421,0.023340921849012375,8.000001e-06,0.6541666388511658,2.0193371772766113
8,0.9972222447395325,0.01955398917198181,8.000001e-06,0.7270833253860474,1.280267596244812
9,0.9979166388511658,0.01888238824903965,8.000001e-06,0.7708333134651184,0.9374390840530396
10,0.9979166388511658,0.01609758846461773,8.000001e-06,0.800000011920929,0.7341471910476685
11,0.9951388835906982,0.02093137428164482,8.000001e-06,0.831250011920929,0.6260470747947693
12,0.9958333373069763,0.020220817998051643,8.000001e-06,0.8395833373069763,0.5757561326026917
13,0.9979166388511658,0.017243478447198868,8.000001e-06,0.84375,0.5351471304893494
14,0.9979166388511658,0.015194430947303772,8.000001e-06,0.8395833373069763,0.5115935206413269
15,0.9986110925674438,0.01451863069087267,8.000001e-06,0.8416666388511658,0.49728456139564514
16,0.9979166388511658,0.014984393492341042,8.000001e-06,0.8374999761581421,0.48644545674324036
17,0.9979166388511658,0.015440914779901505,8.000001e-06,0.84375,0.483379989862442
18,0.9993055462837219,0.01185593195259571,8.000001e-06,0.8500000238418579,0.4796369969844818
19,0.9979166388511658,0.01466337963938713,8.000001e-06,0.8520833253860474,0.4773940443992615
20,0.9993055462837219,0.009606578387320042,8.000001e-06,0.856249988079071,0.4760308265686035
21,0.9993055462837219,0.010968984104692936,8.000001e-06,0.8541666865348816,0.4774383008480072
22,1.0,0.009374589659273624,8.000001e-06,0.8520833253860474,0.47909867763519287
23,0.9986110925674438,0.013318952172994614,1.6000001e-06,0.8541666865348816,0.4797138571739197
24,0.9986110925674438,0.013374703004956245,1.6000001e-06,0.8520833253860474,0.479336678981781
25,1.0,0.009436821565032005,3.2000003e-07,0.8520833253860474,0.47899308800697327
26,0.9993055462837219,0.011461598798632622,3.2000003e-07,0.8520833253860474,0.47892138361930847
27,0.9993055462837219,0.010829382576048374,6.4000005e-08,0.8520833253860474,0.47893720865249634
28,0.9993055462837219,0.011079682968556881,6.4000005e-08,0.8520833253860474,0.4792326092720032
29,1.0,0.008622007444500923,1.2800001e-08,0.8520833253860474,0.4789277911186218
30,1.0,0.008973573334515095,1.2800001e-08,0.8520833253860474,0.47867730259895325
31,0.9993055462837219,0.008353562094271183,2.5600002e-09,0.8520833253860474,0.4787366986274719
32,0.9986110925674438,0.010189213789999485,2.5600002e-09,0.8520833253860474,0.478999525308609
33,0.9993055462837219,0.010493623092770576,5.1200005e-10,0.8520833253860474,0.47885996103286743
34,1.0,0.009576567448675632,5.1200005e-10,0.8541666865348816,0.4789016544818878
35,0.9993055462837219,0.008177687413990498,1.0240001e-10,0.8541666865348816,0.47902026772499084
36,0.9986110925674438,0.011604923754930496,1.0240001e-10,0.8541666865348816,0.4791910946369171
37,0.9993055462837219,0.009902538731694221,2.0480003e-11,0.8520833253860474,0.47890612483024597
38,0.9993055462837219,0.010182717815041542,2.0480003e-11,0.8520833253860474,0.47909030318260193
39,0.9993055462837219,0.010325229726731777,4.0960004e-12,0.8520833253860474,0.479108601808548
40,1.0,0.010684210807085037,4.0960004e-12,0.8541666865348816,0.4789048731327057
41,0.9993055462837219,0.010020238347351551,1e-12,0.8520833253860474,0.47895458340644836
42,0.9993055462837219,0.009879490360617638,1e-12,0.8520833253860474,0.479019433259964
43,1.0,0.009367248974740505,1e-12,0.8520833253860474,0.47925087809562683
44,0.9972222447395325,0.016256647184491158,1e-12,0.8520833253860474,0.479430615901947
45,1.0,0.008841689676046371,1e-12,0.8520833253860474,0.47916117310523987
46,1.0,0.011699230410158634,1e-12,0.8520833253860474,0.47945088148117065
47,1.0,0.010317791253328323,1e-12,0.8541666865348816,0.47944116592407227
48,1.0,0.008876213803887367,1e-12,0.8541666865348816,0.4797758162021637
49,1.0,0.01134058739989996,1e-12,0.8541666865348816,0.4795621633529663
50,1.0,0.009932128712534904,1e-12,0.8520833253860474,0.47941675782203674
51,0.9979166388511658,0.013979175128042698,1e-12,0.8520833253860474,0.4797002077102661
52,0.9993055462837219,0.01033290009945631,1e-12,0.8520833253860474,0.479780375957489
53,0.9993055462837219,0.010115711949765682,1e-12,0.8520833253860474,0.4797395169734955
54,1.0,0.011750399135053158,1e-12,0.8520833253860474,0.47955504059791565
55,0.9986110925674438,0.010770255699753761,1e-12,0.8520833253860474,0.4795683026313782
56,0.9993055462837219,0.010837546549737453,1e-12,0.8520833253860474,0.47938936948776245
57,0.9993055462837219,0.01050937082618475,1e-12,0.8520833253860474,0.4795302748680115
58,0.9993055462837219,0.01125359907746315,1e-12,0.8520833253860474,0.47936180233955383
59,1.0,0.008908802643418312,1e-12,0.8520833253860474,0.4796333312988281
60,0.9993055462837219,0.008800338953733444,1e-12,0.8520833253860474,0.4795645475387573
61,1.0,0.00914105586707592,1e-12,0.8520833253860474,0.4795830547809601
62,1.0,0.009836197830736637,1e-12,0.8520833253860474,0.4791482090950012
63,0.9979166388511658,0.013009591028094292,1e-12,0.8520833253860474,0.47889605164527893
64,1.0,0.008837920613586903,1e-12,0.8520833253860474,0.47878918051719666
65,1.0,0.009819259867072105,1e-12,0.8520833253860474,0.4789126217365265
66,0.9993055462837219,0.010100205428898335,1e-12,0.8520833253860474,0.47860491275787354
67,0.9993055462837219,0.010592994280159473,1e-12,0.8520833253860474,0.478470116853714
68,1.0,0.009825725108385086,1e-12,0.8520833253860474,0.4786200225353241
69,0.9993055462837219,0.013177276588976383,1e-12,0.8541666865348816,0.47922220826148987
70,0.9986110925674438,0.011045168153941631,1e-12,0.8520833253860474,0.4797619879245758
71,1.0,0.008593659847974777,1e-12,0.8520833253860474,0.47960036993026733
72,1.0,0.0094701386988163,1e-12,0.8520833253860474,0.47933101654052734
73,0.9993055462837219,0.011766351759433746,1e-12,0.8520833253860474,0.47916871309280396
