epoch,accuracy,loss,lr,val_accuracy,val_loss
25,1.0,0.0014661486493423581,1.6000001e-06,0.8979166746139526,0.33032530546188354
26,1.0,0.0011995458044111729,1.6000001e-06,0.8979166746139526,0.32836660742759705
27,1.0,0.0015926130581647158,1.6000001e-06,0.8979166746139526,0.32756438851356506
28,1.0,0.0017922300612553954,1.6000001e-06,0.8979166746139526,0.32702815532684326
29,1.0,0.001302404678426683,1.6000001e-06,0.8979166746139526,0.3262765109539032
30,1.0,0.0009737380896694958,1.6000001e-06,0.8979166746139526,0.3256828486919403
31,1.0,0.0019021941116079688,1.6000001e-06,0.8979166746139526,0.3247959315776825
32,1.0,0.0015618237666785717,1.6000001e-06,0.8979166746139526,0.3250626027584076
33,1.0,0.001111423596739769,1.6000001e-06,0.8958333134651184,0.32435762882232666
34,1.0,0.001485065440647304,1.6000001e-06,0.8958333134651184,0.32351958751678467
35,1.0,0.0012339117238298059,1.6000001e-06,0.8958333134651184,0.32492178678512573
36,1.0,0.0015815257793292403,1.6000001e-06,0.8958333134651184,0.32507479190826416
37,1.0,0.0014071617042645812,3.2000003e-07,0.8979166746139526,0.32505303621292114
38,1.0,0.0013846819056198,3.2000003e-07,0.8958333134651184,0.3254067599773407
39,1.0,0.0014871923485770822,6.4000005e-08,0.8979166746139526,0.32540929317474365
40,1.0,0.0017803903901949525,6.4000005e-08,0.8979166746139526,0.32591187953948975
41,1.0,0.0013825396308675408,1.2800001e-08,0.8979166746139526,0.3255976140499115
42,1.0,0.0010245557641610503,1.2800001e-08,0.8979166746139526,0.32502445578575134
43,1.0,0.0012954529374837875,2.5600002e-09,0.8979166746139526,0.32546669244766235
44,1.0,0.0011618459830060601,2.5600002e-09,0.8979166746139526,0.32569947838783264
45,0.9993055462837219,0.0032703408505767584,5.1200005e-10,0.8999999761581421,0.3258170783519745
46,1.0,0.0010998266516253352,5.1200005e-10,0.8979166746139526,0.3260617256164551
47,1.0,0.0013395944843068719,1.0240001e-10,0.8979166746139526,0.3255452811717987
48,1.0,0.0014239443698897958,1.0240001e-10,0.8979166746139526,0.32563886046409607
49,1.0,0.0013893508585169911,2.0480003e-11,0.8979166746139526,0.32553166151046753
50,1.0,0.0013051837449893355,2.0480003e-11,0.8979166746139526,0.3263169825077057
51,1.0,0.0011526559246703982,4.0960004e-12,0.8979166746139526,0.3258509933948517
52,1.0,0.0015903806779533625,4.0960004e-12,0.8979166746139526,0.32614046335220337
53,1.0,0.0017994517693296075,1e-12,0.8979166746139526,0.3255845308303833
54,1.0,0.0012716831406578422,1e-12,0.8979166746139526,0.32579538226127625
55,1.0,0.002092090668156743,1e-12,0.8999999761581421,0.326678603887558
56,1.0,0.0009893852984532714,1e-12,0.8979166746139526,0.3258737027645111
57,1.0,0.0015123168705031276,1e-12,0.8979166746139526,0.32661861181259155
58,1.0,0.0015304514672607183,1e-12,0.8958333134651184,0.32690104842185974
59,1.0,0.0010088339913636446,1e-12,0.8958333134651184,0.3266163170337677
60,1.0,0.0012891644146293402,1e-12,0.8958333134651184,0.3265964686870575
61,1.0,0.001302684424445033,1e-12,0.8958333134651184,0.32587167620658875
62,1.0,0.0011415985645726323,1e-12,0.8958333134651184,0.32577070593833923
63,1.0,0.0010673251235857606,1e-12,0.8958333134651184,0.3253832757472992
64,0.9993055462837219,0.002108255634084344,1e-12,0.8958333134651184,0.32583779096603394
65,1.0,0.0023766006343066692,1e-12,0.8958333134651184,0.3265787661075592
66,0.9993055462837219,0.0021406328305602074,1e-12,0.8958333134651184,0.32605215907096863
67,1.0,0.0012684296816587448,1e-12,0.8979166746139526,0.3256528079509735
68,1.0,0.0017236149869859219,1e-12,0.8958333134651184,0.3253805339336395
69,0.9993055462837219,0.0020664851181209087,1e-12,0.8979166746139526,0.3250604271888733
70,1.0,0.0016967649571597576,1e-12,0.8979166746139526,0.3245106041431427
71,1.0,0.0014616240514442325,1e-12,0.8979166746139526,0.3238374888896942
72,1.0,0.0018992299446836114,1e-12,0.8958333134651184,0.32448726892471313
73,1.0,0.0017945383442565799,1e-12,0.8979166746139526,0.3238427937030792
74,1.0,0.0014912785263732076,1e-12,0.8958333134651184,0.32422879338264465
75,1.0,0.0008608661592006683,1e-12,0.8958333134651184,0.32461678981781006
76,0.9993055462837219,0.0033146676141768694,1e-12,0.8958333134651184,0.3248019814491272
77,1.0,0.0012262382078915834,1e-12,0.8979166746139526,0.3245620131492615
78,1.0,0.0010726528707891703,1e-12,0.8979166746139526,0.3241148293018341
79,1.0,0.0011292247800156474,1e-12,0.8979166746139526,0.3235076665878296
80,1.0,0.001281455159187317,1e-12,0.8979166746139526,0.3238687217235565
81,1.0,0.00175802456215024,1e-12,0.8979166746139526,0.3235558569431305
82,1.0,0.00145267928019166,1e-12,0.8979166746139526,0.3234412968158722
83,1.0,0.0015337851364165545,1e-12,0.8979166746139526,0.32373377680778503
84,1.0,0.001290093525312841,1e-12,0.8979166746139526,0.32444363832473755
85,1.0,0.001691079349257052,1e-12,0.8979166746139526,0.3248693645000458
86,1.0,0.0014429481234401464,1e-12,0.8979166746139526,0.3246001899242401
87,1.0,0.0013066268293187022,1e-12,0.8958333134651184,0.3253222703933716
88,1.0,0.0010733787203207612,1e-12,0.8958333134651184,0.32548341155052185
89,1.0,0.0009687707643024623,1e-12,0.8958333134651184,0.32569441199302673
90,1.0,0.0010407017543911934,1e-12,0.8958333134651184,0.3261536657810211
91,1.0,0.0011920713586732745,1e-12,0.8958333134651184,0.325705885887146
92,1.0,0.000991077977232635,1e-12,0.8958333134651184,0.3258450925350189
93,1.0,0.0019885150250047445,1e-12,0.8958333134651184,0.3255917429924011
94,1.0,0.00109946564771235,1e-12,0.8958333134651184,0.32538262009620667
95,1.0,0.001882767304778099,1e-12,0.8958333134651184,0.3258519172668457
96,1.0,0.0020040394738316536,1e-12,0.8958333134651184,0.3256007730960846
97,1.0,0.0015956078423187137,1e-12,0.8979166746139526,0.32582035660743713
98,1.0,0.0011602819431573153,1e-12,0.8979166746139526,0.32582488656044006
99,1.0,0.0016290518688037992,1e-12,0.8979166746139526,0.3251875042915344
