epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5222222208976746,1.8358964920043945,0.001,0.20000000298023224,2096.9326171875
1,0.6902777552604675,0.8896349668502808,0.001,0.20624999701976776,841.337158203125
2,0.8194444179534912,0.5254307389259338,0.001,0.21458333730697632,1258.727294921875
3,0.8541666865348816,0.5144962072372437,0.001,0.20624999701976776,2035.248046875
4,0.925000011920929,0.24220633506774902,0.00020000001,0.3270833194255829,21.644685745239258
5,0.988194465637207,0.05513396114110947,0.00020000001,0.4270833432674408,12.39251708984375
6,0.9979166388511658,0.018740806728601456,0.00020000001,0.5854166746139526,3.1425909996032715
7,0.9986110925674438,0.011391711421310902,0.00020000001,0.7270833253860474,1.5780292749404907
8,1.0,0.0063788373954594135,0.00020000001,0.793749988079071,1.0121982097625732
9,1.0,0.00536194397136569,0.00020000001,0.8229166865348816,0.7902510762214661
10,1.0,0.002625119173899293,0.00020000001,0.824999988079071,0.7469026446342468
11,0.9993055462837219,0.002560877474024892,0.00020000001,0.8520833253860474,0.7084997296333313
12,1.0,0.0016601670067757368,0.00020000001,0.8541666865348816,0.6919301152229309
13,1.0,0.0019271749770268798,0.00020000001,0.8500000238418579,0.6691529750823975
14,1.0,0.001187663758173585,0.00020000001,0.8500000238418579,0.6626847386360168
15,1.0,0.001270742854103446,0.00020000001,0.8541666865348816,0.6443168520927429
16,1.0,0.000837640545796603,0.00020000001,0.8583333492279053,0.6463348269462585
17,0.9993055462837219,0.0017775465967133641,0.00020000001,0.8666666746139526,0.6264930367469788
18,1.0,0.00108933518640697,0.00020000001,0.8395833373069763,0.7013760209083557
19,1.0,0.0019412502879276872,0.00020000001,0.856249988079071,0.6262814998626709
20,1.0,0.0009934413246810436,0.00020000001,0.8583333492279053,0.623428225517273
21,1.0,0.0006484938785433769,0.00020000001,0.8520833253860474,0.6245129704475403
22,1.0,0.0006892145611345768,0.00020000001,0.8604166507720947,0.6227136850357056
23,1.0,0.0008335368474945426,0.00020000001,0.8604166507720947,0.6149031519889832
24,1.0,0.0004500161739997566,0.00020000001,0.8604166507720947,0.6151497960090637
25,1.0,0.000721423071809113,0.00020000001,0.862500011920929,0.6110666394233704
26,1.0,0.0003836012037936598,0.00020000001,0.8687499761581421,0.6062366962432861
27,1.0,0.0004709717759396881,0.00020000001,0.862500011920929,0.6247971057891846
28,1.0,0.00035034489701502025,0.00020000001,0.8604166507720947,0.6278284788131714
29,1.0,0.0007086841505952179,4.0000003e-05,0.8666666746139526,0.6149614453315735
30,1.0,0.00036312680458649993,4.0000003e-05,0.8666666746139526,0.6145655512809753
31,1.0,0.00032340685720555484,8.000001e-06,0.8666666746139526,0.6162179112434387
32,1.0,0.0003637860936578363,8.000001e-06,0.8687499761581421,0.6170504689216614
33,1.0,0.00029306509532034397,1.6000001e-06,0.8687499761581421,0.6182098388671875
34,1.0,0.00028351187938824296,1.6000001e-06,0.8666666746139526,0.6192323565483093
35,1.0,0.0005805229302495718,3.2000003e-07,0.8666666746139526,0.6188268065452576
36,1.0,0.0002458371745888144,3.2000003e-07,0.8666666746139526,0.619644284248352
37,1.0,0.0004346586356405169,6.4000005e-08,0.8666666746139526,0.6196547746658325
38,1.0,0.00029865297256037593,6.4000005e-08,0.8666666746139526,0.6202443242073059
39,0.9993055462837219,0.01106665376573801,1.2800001e-08,0.8666666746139526,0.6208088397979736
40,1.0,0.00042231843690387905,1.2800001e-08,0.8666666746139526,0.6211507320404053
41,1.0,0.00023753647110424936,2.5600002e-09,0.8666666746139526,0.6214388608932495
42,1.0,0.0003377101384103298,2.5600002e-09,0.8666666746139526,0.62190842628479
43,1.0,0.0002713188296183944,5.1200005e-10,0.8666666746139526,0.6217867136001587
44,1.0,0.00023334773140959442,5.1200005e-10,0.8666666746139526,0.6216115355491638
45,1.0,0.0002756174362730235,1.0240001e-10,0.8666666746139526,0.621547520160675
46,1.0,0.0004313328245189041,1.0240001e-10,0.8666666746139526,0.6219618916511536
47,1.0,0.0003783617285080254,2.0480003e-11,0.8666666746139526,0.6222810745239258
48,1.0,0.00022603866818826646,2.0480003e-11,0.8666666746139526,0.6227417588233948
49,0.9993055462837219,0.006283423863351345,4.0960004e-12,0.8666666746139526,0.6221533417701721
50,1.0,0.000352374161593616,4.0960004e-12,0.8666666746139526,0.6224299073219299
51,1.0,0.0003552437119651586,1e-12,0.8666666746139526,0.622725248336792
52,1.0,0.00020772102288901806,1e-12,0.8666666746139526,0.6224781274795532
53,0.9993055462837219,0.002147137885913253,1e-12,0.8666666746139526,0.6218878626823425
54,1.0,0.000592276337556541,1e-12,0.8666666746139526,0.6219689846038818
55,1.0,0.0004030383424833417,1e-12,0.8666666746139526,0.6211724877357483
56,1.0,0.0002693433198146522,1e-12,0.8666666746139526,0.6212106347084045
57,1.0,0.000271287455689162,1e-12,0.8666666746139526,0.6214988231658936
58,1.0,0.00026470370357856154,1e-12,0.8666666746139526,0.621368408203125
59,0.9993055462837219,0.003883293829858303,1e-12,0.8666666746139526,0.6215514540672302
60,1.0,0.00029784924117848277,1e-12,0.8666666746139526,0.6220066547393799
61,1.0,0.0007002220372669399,1e-12,0.8666666746139526,0.6216851472854614
62,1.0,0.0007070234860293567,1e-12,0.8666666746139526,0.6214831471443176
63,1.0,0.0008224460761994123,1e-12,0.8666666746139526,0.6216290593147278
64,1.0,0.00034718975075520575,1e-12,0.8666666746139526,0.6215489506721497
65,1.0,0.0004941154038533568,1e-12,0.8666666746139526,0.6213100552558899
66,1.0,0.0003946982615161687,1e-12,0.8666666746139526,0.6219719052314758
67,1.0,0.00019613973563537002,1e-12,0.8666666746139526,0.6219847202301025
68,1.0,0.00045892715570516884,1e-12,0.8666666746139526,0.6220138669013977
69,1.0,0.00022378373250830919,1e-12,0.8666666746139526,0.6221482753753662
70,1.0,0.0005964707816019654,1e-12,0.8666666746139526,0.6218833327293396
71,1.0,0.00038680454599671066,1e-12,0.8666666746139526,0.6213210225105286
72,1.0,0.00047279492719098926,1e-12,0.8687499761581421,0.6214880347251892
73,1.0,0.00024375604698434472,1e-12,0.8666666746139526,0.6218979954719543
74,1.0,0.0005210062372498214,1e-12,0.8666666746139526,0.6219469904899597
75,1.0,0.00017576938262209296,1e-12,0.8687499761581421,0.622344970703125
76,1.0,0.00022866415383759886,1e-12,0.8666666746139526,0.621910035610199
77,1.0,0.00023527532175648957,1e-12,0.8666666746139526,0.6223592162132263
78,1.0,0.00030031896312721074,1e-12,0.8666666746139526,0.6217518448829651
79,1.0,0.0002871264878194779,1e-12,0.8666666746139526,0.6215933561325073
80,1.0,0.0002650689275469631,1e-12,0.8666666746139526,0.6217424273490906
81,1.0,0.00042239177855663,1e-12,0.8666666746139526,0.6213302612304688
82,1.0,0.0003195533936377615,1e-12,0.8666666746139526,0.620926022529602
83,1.0,0.0002755004388745874,1e-12,0.8666666746139526,0.6209188103675842
84,1.0,0.00022284642909653485,1e-12,0.8666666746139526,0.6207168102264404
85,1.0,0.0004395504656713456,1e-12,0.8666666746139526,0.6208912134170532
86,1.0,0.0002791279985103756,1e-12,0.8666666746139526,0.6212223172187805
87,1.0,0.0004660405102185905,1e-12,0.8666666746139526,0.6210657358169556
88,1.0,0.00038979281089268625,1e-12,0.8666666746139526,0.620227575302124
89,1.0,0.0005554261151701212,1e-12,0.8666666746139526,0.6210224032402039
90,1.0,0.0004046429821755737,1e-12,0.8666666746139526,0.6215959191322327
91,1.0,0.0004019213665742427,1e-12,0.8666666746139526,0.6213998198509216
92,1.0,0.0003219479986000806,1e-12,0.8666666746139526,0.6212102770805359
93,0.9993055462837219,0.0022158378269523382,1e-12,0.8666666746139526,0.6204695105552673
94,1.0,0.0003255303017795086,1e-12,0.8666666746139526,0.6204164028167725
95,1.0,0.00026978540699929,1e-12,0.8666666746139526,0.6203113794326782
96,1.0,0.00018990706303156912,1e-12,0.8666666746139526,0.6199536919593811
97,1.0,0.00034517940366640687,1e-12,0.8666666746139526,0.6202046871185303
98,1.0,0.0002326272806385532,1e-12,0.8666666746139526,0.6195972561836243
99,1.0,0.0007343324250541627,1e-12,0.8666666746139526,0.6201306581497192
